7.48	7.171	30.9	19
7.5	6.968	30.9	19
7.52	6.626	34.7	19
7.54	6.185	41.6	19
7.56	5.321	52.2	19
7.58	4.436	57.9	19
7.6	3.219	70.2	19
7.62	2.605	78.8	19
7.64	2.211	69.1	19
7.66	2.049	62.6	19
7.68	1.795	59.7	19
7.7	1.622	52.1	19
7.72	1.41	49	19
7.74	1.215	44.3	19
7.76	1.181	40.6	19
7.78	1.148	40	19
7.8	1.114	39.8	19
7.82	1.058	37.1	19
7.84	0.985	35.4	19
7.86	0.903	33.9	19
7.88	0.882	32.7	19
7.9	0.869	31.4	19
7.92	0.903	31.3	19
7.94	0.964	31	19
7.96	1.012	30.9	19
7.98	1.093	32.8	19
8	1.097	34.4	19
8.02	1.123	34.6	19
8.04	1.133	33.9	19
8.06	1.093	31.9	19
8.08	1.038	30.8	19
8.1	0.933	30.4	19
8.12	0.918	29.5	19
8.14	0.904	29.1	19
8.16	0.889	26.8	19
8.18	0.93	25.9	19
8.2	0.919	24	19
8.22	0.875	23	19
8.24	0.813	22	19
8.26	0.78	22.1	19
8.28	0.79	22.1	19
8.3	0.812	22.1	19
8.32	0.86	22.6	19
8.34	0.967	19.34	19
8.36	1.082	21.64	19
8.38	1.134	22.68	19
8.4	1.151	23.02	19
8.42	0.453	13.4	19
8.44	0.547	17	19
8.46	0.603	18.9	19
8.48	0.655	21.1	19
8.5	0.709	20.8	19
8.52	0.802	23.9	19
8.54	0.913	26.4	19
8.56	0.974	28.4	19
8.58	1.081	32.4	19
8.6	1.157	40.2	19
8.62	1.236	41.4	19
8.64	1.268	44.8	19
8.66	1.251	44.1	19
8.68	1.161	42.3	19
8.7	1.157	40.2	19
8.72	1.133	38.9	19
8.74	1.13	37	19
8.76	1.154	39	19
8.78	1.203	40.9	19
8.8	1.196	42.1	19
8.82	1.248	45.9	19
8.84	1.209	46.6	19
8.86	1.195	46.2	19
8.88	1.18	43.9	19
8.9	1.166	41.9	19
8.92	1.156	40.1	19
8.94	1.153	40.9	19
8.96	1.15	41.2	19
8.98	1.146	43.3	19
9	1.411	45.3	19
9.02	1.92	42.9	19
9.04	2.347	40.4	19
9.06	2.735	40.4	19
9.08	2.736	40.3	19
9.1	2.469	40.3	19
9.12	2.112	45.4	19
9.14	1.965	50	19
9.16	1.938	57.6	19
9.18	1.912	60.2	19
9.2	1.885	57.6	19
9.22	1.918	54.7	19
9.24	1.782	49.6	19
9.26	1.675	47.4	19
9.28	1.576	48.5	19
9.3	1.57	49.1	19
9.32	1.564	49.3	19
9.34	1.558	49.6	19
9.36	1.592	53.6	19
9.38	1.616	55.1	19
9.4	1.667	47.6	19
9.42	1.839	46.6	19
9.44	2.176	45.5	19
9.46	2.419	44.5	19
9.48	2.433	44.9	19
9.5	2.339	45.3	19
9.52	2.356	45.7	19
9.54	2.454	47.9	19
9.56	2.384	46.5	19
9.58	2.315	48.2	19
9.6	2.245	50	19
9.62	2.258	51.8	19
9.64	2	52.5	19
9.66	1.928	55.7	19
9.68	1.901	55.8	19
9.7	1.909	54.7	19
9.72	1.944	54.5	19
9.74	2.294	51.7	19
9.76	2.52	48.9	19
9.78	2.805	46.2	19
9.8	2.888	46.4	19
9.82	2.54	41.5	19
9.84	2.502	40.4	19
9.86	2.464	39.3	19
9.88	2.427	38.2	19
9.9	2.202	39.3	19
9.92	1.85	39.8	19
9.94	1.515	40.3	19
9.96	1.435	40	19
9.98	1.425	37.8	19
10	1.412	35.9	19
10.02	1.231	34.3	19
10.04	1.106	33	19
10.06	1.092	32.7	19
10.08	1.075	32.2	19
10.1	1.067	29.9	19
10.12	1.051	27.4	19
10.14	0.963	26.4	19
10.16	0.964	26	19
10.18	0.956	27.7	19
10.2	0.945	29.9	19
10.22	1.118	31.7	19
10.24	1.339	34.1	19
10.26	1.421	34.4	19
10.28	1.322	34.7	19
10.3	1.204	35.9	19
10.32	1.15	36.8	19
10.34	1.152	36.3	19
10.36	1.158	31.4	19
10.38	1.142	27.6	19
10.4	1.088	24.8	19
10.42	1.067	22.3	19
10.44	1.016	21.9	19
10.46	0.994	21.4	19
10.48	1.001	21.7	19
10.5	1.044	20.8	19
10.52	1.034	20.8	19
10.54	1.028	19.1	19
10.56	0.993	18.7	19
10.58	0.973	17.2	19
10.6	0.933	16.1	19
10.62	0.927	14	19
10.64	0.921	12.8	19
10.66	0.916	10.3	19
10.68	0.923	10	19
10.7	0.922	9.7	19
10.72	0.913	9.4	19
10.74	0.898	10.2	19
10.76	0.921	12	19
10.78	0.94	13.3	19
10.8	0.982	14.7	19
10.82	1.068	17.1	19
10.84	1.171	23.6	19
10.86	1.277	32.7	19
10.88	1.385	43.6	19
10.9	1.619	64.8	19
10.92	2.123	69.1	19
10.94	2.518	72.1	19
10.96	2.743	70	19
10.98	2.953	67.9	19
11	2.978	65.8	19
11.02	2.908	64.8	19
11.04	2.91	62.6	19
11.06	3.232	53.5	19
11.08	3.603	42.2	19
11.1	4.12	37.4	19
11.12	4.201	33	19
11.14	4.2	84	19
11.16	4.109	82.18	19
11.18	4.023	80.46	19
11.2	3.936	78.72	19
11.22	5.255	91.7	19
11.24	5.662	111.6	19
11.26	5.359	117	19
11.28	4.879	95.3	19
11.3	4.342	80.9	19
11.32	3.82	71.9	19
11.34	3.107	46.8	19
11.36	2.356	36.9	19
11.38	1.91	25.9	19
11.4	1.648	21.2	19
11.42	1.242	20.8	19
11.44	1.128	20.4	19
11.46	1.106	19.9	19
11.48	1.084	19	19
11.5	1.063	20.5	19
11.52	1.033	23.7	19
11.54	1.035	25	19
11.56	1.084	26.8	19
11.58	1.198	33.3	19
11.6	1.41	33.6	19
11.62	1.478	31.9	19
11.64	1.544	32.5	19
11.66	1.506	33	19
11.68	1.469	33.6	19
11.7	1.431	42.7	19
11.72	1.551	52.7	19
11.74	1.756	55.4	19
11.76	2.011	55.5	19
11.78	2.105	55.2	19
11.8	1.914	56.4	19
11.82	1.7	53.2	19
11.84	1.502	47.8	19
11.86	1.354	42.6	19
11.88	1.248	35.7	19
11.9	1.13	32.4	19
11.92	1.085	32	19
11.94	1.088	31.6	19
11.96	1.125	31.3	19
11.98	1.145	32.5	19
12	1.217	32.7	19
12.02	1.233	34.7	19
12.04	1.204	35.5	19
12.06	1.197	35.5	19
12.08	1.206	33.7	19
12.1	1.177	30	19
12.12	1.107	29.3	19
12.14	1.099	28.5	19
12.16	1.09	29.9	19
12.18	1.082	31.2	19
12.2	1.168	32.6	19
12.22	1.34	38.4	19
12.24	1.523	47.4	19
12.26	1.737	55.8	19
12.28	1.867	65.4	19
12.3	1.958	68.5	19
12.32	2.078	75.1	19
12.34	2.137	78.8	19
12.36	2.26	81.8	19
12.38	2.337	93.9	19
12.4	2.458	96.1	19
12.42	2.504	98.1	19
12.44	2.581	99.5	19
12.46	2.529	94.6	19
12.48	2.469	98.5	19
12.5	2.547	97	19
12.52	2.63	98.8	19
12.54	2.781	106.6	19
12.56	2.86	102.9	19
12.58	2.926	103.9	19
12.6	3.352	103.1	19
12.62	3.099	99.4	19
12.64	2.821	95.8	19
12.66	2.762	92.8	19
12.68	2.704	89.1	19
12.7	2.646	72.1	19
12.72	2.544	64.2	19
12.74	2.482	57.3	19
12.76	2.226	48.7	19
12.78	2.027	48.3	19
12.8	1.92	47.9	19
12.82	1.813	47.5	19
12.84	1.817	53.9	19
12.86	1.732	58.8	19
12.88	1.664	61.1	19
12.9	1.616	62.7	19
12.92	1.528	62	19
12.94	1.516	62.9	19
12.96	1.464	63.9	19
12.98	1.559	64.8	19
13	1.655	69	19
13.02	1.75	79.4	19
13.04	2.23	87	19
13.06	2.432	89.8	19
13.08	2.499	91	19
13.1	2.359	90.7	19
13.12	2.292	77.4	19
13.14	2.329	74.6	19
13.16	2.545	71.8	19
13.18	2.475	69	19
13.2	2.271	69.4	19
13.22	2.23	75.2	19
13.24	2.189	79.3	19
13.26	2.149	77.4	19
13.28	2.273	76.6	19
13.3	2.24	75.8	19
13.32	2.149	75	19
13.34	2.251	77.5	19
13.36	2.432	79.7	19
13.38	2.582	80.2	19
13.4	3.186	77.8	19
13.42	3.327	76.8	19
13.44	2.987	78.5	19
13.46	2.578	77.6	19
13.48	2.545	79.9	19
13.5	2.512	80.5	19
13.52	2.48	77.9	19
13.54	2.833	66	19
13.56	2.999	51.8	19
13.58	3.292	50.4	19
13.6	3.216	47.5	19
13.62	2.487	43.3	19
13.64	1.875	39.8	19
13.66	1.593	36.1	19
13.68	1.353	33.9	19
13.7	1.335	33	19
13.72	1.342	32.2	19
13.74	1.35	31.3	19
13.76	1.357	31.6	19
13.78	1.423	40.6	19
13.8	1.604	45.7	19
13.82	1.817	53.2	19
13.84	1.982	52.9	19
13.86	2.149	52	19
13.88	2.138	47.9	19
13.9	1.878	43	19
13.92	1.744	41.3	19
13.94	1.722	34.44	19
13.96	1.7	34	19
13.98	1.678	33.56	19
14	1.71	34.2	19
14.02	1.425	32.8	19
14.04	1.977	48.8	19
14.06	2.489	84.2	19
14.08	3.114	96.3	19
14.1	3.844	94.8	19
14.12	4.366	105.3	19
14.14	4.407	110.6	19
14.16	4.593	104.3	19
14.18	4.813	84.4	19
14.2	5.144	82	19
14.22	4.994	79.6	19
14.24	5.048	77.2	19
14.26	5.556	71.8	19
14.28	5.943	65.9	19
14.3	6.044	64.2	19
14.32	5.98	62.1	19
14.34	6.133	60	19
14.36	6.241	57.9	19
14.38	6	60.2	19
14.4	5.82	80.2	19
14.42	5.117	93.5	19
14.44	5.033	116.7	19
14.46	4.95	114	19
14.48	4.866	109.3	19
14.5	5.048	96.4	19
14.52	6.257	83.4	19
14.54	6.704	67.6	19
14.56	7.086	60.7	19
14.58	7.209	51.6	19
14.6	7.463	46.9	19
14.62	7.672	46.2	19
14.64	7.766	43.2	19
14.66	7.663	40.1	19
14.68	7.584	39.7	19
14.7	7.51	39.9	19
14.72	7.474	40.6	19
14.74	7.505	39.7	19
14.76	7.455	38.3	19
14.78	7.375	38.7	19
14.8	7.405	38.8	19
14.82	7.511	38.1	19
14.84	7.579	35.1	19
14.86	7.56	33.5	19
14.88	7.298	34.2	19
14.9	7.233	34.3	19
14.92	7.208	33.4	19
14.94	7.286	34.1	19
14.96	7.336	33.7	19
14.98	7.382	33.1	19
15	7.418	32.7	19
15.02	7.455	31.5	19
15.04	7.429	31.8	19
15.06	7.229	31.3	19
15.08	6.928	31.5	19
15.1	6.781	33.6	19
15.12	6.683	32.5	19
15.14	6.635	33	19
15.16	6.372	32.4	19
15.18	6.248	32.9	19
15.2	5.781	40.4	19
15.22	5.381	42.9	19
15.24	5.199	47.7	19
15.26	4.988	51.7	19
15.28	4.858	53.5	19
15.3	4.674	53.8	19
15.32	4.359	54.1	19
15.34	3.745	54.4	19
15.36	2.974	72.3	19
15.38	2.328	63	19
15.4	2.062	57.6	19
15.42	1.931	48.7	19
15.44	1.896	43.6	19
15.46	1.861	36.8	19
15.48	1.826	36.6	19
15.5	1.839	36.3	19
15.52	2.467	36.1	19
15.54	2.561	36.9	19
15.56	2.124	37.7	19
15.58	2.121	38.4	19
15.6	2.118	51.8	19
15.62	2.115	59.9	19
15.64	2.183	52.1	19
15.66	3.448	31.4	19
15.68	3.663	30.7	19
15.7	2.892	29.9	19
15.72	1.833	29.2	19
15.74	1.38	30.1	19
15.76	1.231	29.3	19
15.78	1.187	27.3	19
15.8	1.142	25.4	19
15.82	1.098	24.2	19
15.84	1.105	25.3	19
15.86	1.214	26.4	19
15.88	1.251	27.5	19
15.9	1.304	36.4	19
15.92	1.345	41	19
15.94	1.377	48.3	19
15.96	1.442	52.3	19
15.98	1.492	55.3	19
16	1.66	63.9	19
16.02	1.823	65.3	19
16.04	1.864	68.3	19
16.06	1.795	66.9	19
16.08	1.734	64.3	19
16.1	1.648	65.2	19
16.12	1.525	62.7	19
16.14	1.474	59.6	19
16.16	1.402	53	19
16.18	1.384	46.7	19
16.2	1.417	39.3	19
16.22	1.474	33.4	19
16.24	1.508	32.9	19
16.26	1.53	32.2	19
16.28	1.574	34.4	19
16.3	1.579	38.3	19
16.32	1.601	41.5	19
16.34	1.621	42.9	19
16.36	1.586	43.7	19
16.38	1.532	42.5	19
16.4	1.473	42.2	19
16.42	1.416	39.7	19
16.44	1.393	37.9	19
16.46	1.395	35.5	19
16.48	1.353	34.2	19
16.5	1.303	32.7	19
16.52	1.256	32.4	19
16.54	1.229	32.1	19
16.56	1.214	31.8	19
16.58	1.219	31.9	19
16.6	1.272	33.4	19
16.62	1.439	38.3	19
16.64	1.578	47	19
16.66	1.772	53.5	19
16.68	1.848	58.1	19
16.7	1.841	64.7	19
16.72	1.779	67.2	19
16.74	1.688	33.76	19
16.76	1.502	30.04	19
16.78	1.433	28.66	19
16.8	1.224	24.48	19
16.82	1.149	24.7	19
16.84	1.32	29.7	19
16.86	1.417	33.1	19
16.88	1.595	33.9	19
16.9	1.668	33.4	19
16.92	1.63	32.8	19
16.94	1.571	32.3	19
16.96	1.511	32.6	19
16.98	1.452	39.1	19
17	1.626	44.6	19
17.02	2.04	52.8	19
17.04	2.176	53.7	19
17.06	2.361	61.9	19
17.08	2.524	70.1	19
17.1	2.685	78.3	19
17.12	2.911	81.2	19
17.14	3.162	94.5	19
17.16	3.413	94.3	19
17.18	3.664	82.5	19
17.2	3.742	73.7	19
17.22	4.27	69.3	19
17.24	4.475	67.1	19
17.26	4.622	65	19
17.28	4.674	62.8	19
17.3	4.718	70	19
17.32	4.585	77.3	19
17.34	4.314	87.6	19
17.36	3.523	86.4	19
17.38	2.786	91.4	19
17.4	2.645	94	19
17.42	2.504	92.1	19
17.44	2.362	87	19
17.46	2.364	78.4	19
17.48	2.352	75.7	19
17.5	2.342	68.8	19
17.52	2.579	68.5	19
17.54	3.383	68.3	19
17.56	3.716	68	19
17.58	3.692	73.7	19
17.6	3.039	75.6	19
17.62	2.998	81.1	19
17.64	2.957	80.3	19
17.66	2.915	77	19
17.68	3.658	77	19
17.7	4.514	76.6	19
17.72	5.074	76.1	19
17.74	5.321	75.7	19
17.76	5.132	81.5	19
17.78	5.498	79.6	19
17.8	5.864	68.5	19
17.82	6.229	62.4	19
17.84	7.542	58.2	19
17.86	7.94	46.2	19
17.88	8.161	43.7	19
17.9	8.203	41.3	19
17.92	8.052	40.8	19
17.94	7.856	40.4	19
17.96	7.703	39.9	19
17.98	7.559	39.2	19
18	7.517	38	19
18.02	7.657	37	19
18.04	7.691	36.5	19
18.06	7.688	35.9	19
18.08	7.49	35.4	19
18.1	7.349	35.6	19
18.12	7.331	33.9	19
18.14	7.212	34	19
18.16	6.823	34.1	19
18.18	6.594	38.6	19
18.2	6.474	38.3	19
18.22	6.353	36.6	19
18.24	6.232	34.2	19
18.26	6.588	31.9	19
18.28	6.82	31.5	19
18.3	6.878	31.1	19
18.32	7.028	30.6	19
18.34	7.21	33.3	19
18.36	7.656	45	19
18.38	7.929	46.2	19
18.4	8.208	39.3	19
18.42	8.587	37.3	19
18.44	8.907	35.2	19
18.46	8.876	33.2	19
18.48	8.705	33.7	19
18.5	8.511	31.8	19
18.52	8.521	29.4	19
18.54	8.487	28	19
18.56	8.443	29.1	19
18.58	8.422	27.8	19
18.6	8.496	24.4	19
18.62	8.698	20.6	19
18.64	9.065	19.7	19
18.66	9.325	18.3	19
18.68	9.317	18.1	19
18.7	9.264	17.8	19
18.72	9.181	17.6	19
18.74	9	17.8	19
18.76	8.724	18.8	19
18.78	8.528	19.3	19
18.8	8.41	20.9	19
18.82	8.265	22.9	19
18.84	8.116	23.7	19
18.86	7.974	23.6	19
18.88	7.96	24.6	19
18.9	7.878	27.5	19
18.92	7.878	30.4	19
18.94	8.006	33.3	19
18.96	8.085	27.1	19
18.98	8.498	26.2	19
19	8.87	25.2	19
19.02	8.903	24.3	19
19.04	8.727	24.6	19
19.06	8.349	27.1	19
19.08	7.959	28.1	19
19.1	7.78	26	19
19.12	7.364	24.8	19
19.14	7.159	24.6	19
19.16	7.089	24.3	19
19.18	7.018	24.1	19
19.2	7.001	23.3	19
19.22	7.151	22.6	19
19.24	7.3	21.2	19
19.26	7.449	20.4	19
19.28	7.707	19.7	19
19.3	7.917	18.9	19
19.32	8.152	19.1	19
19.34	8.265	19.5	19
19.36	8.17	19.4	19
19.38	7.929	23.5	19
19.4	7.365	26.6	19
19.42	6.972	29.6	19
19.44	6.617	31.6	19
19.46	6.343	33.5	19
19.48	6.27	35.4	19
19.5	6.203	34.5	19
19.52	6.197	31.6	19
19.54	6.316	126.32	19
19.56	6.217	124.34	19
19.58	5.959	119.18	19
19.6	5.807	116.14	19
19.62	2.284	40.5	19
19.64	3.094	39.4	19
19.66	3.618	34.8	19
19.68	4.098	33.5	19
19.7	4.103	31.6	19
19.72	4.064	24.5	19
19.74	4.126	24.3	19
19.76	4.003	24.1	19
19.78	3.848	23.8	19
19.8	3.788	24.5	19
19.82	3.704	25.8	19
19.84	3.654	29.1	19
19.86	3.689	30	19
19.88	4.01	34.9	19
19.9	4.332	37.6	19
19.92	5.017	38.7	19
19.94	5.419	42.1	19
19.96	5.607	44.3	19
19.98	5.539	45.7	19
20	5.475	46.7	19
20.02	5.456	47	19
20.04	5.493	45.2	19
20.06	5.459	43.1	19
20.08	5.447	41.2	19
20.1	5.47	40.1	19
20.12	5.535	38.7	19
20.14	5.659	38.9	19
20.16	5.743	41.9	19
20.18	5.845	44.3	19
20.2	5.999	45.3	19
20.22	6.631	44.1	19
20.24	7.038	42.4	19
20.26	7.222	41.1	19
20.28	7.278	39.1	19
20.3	7.358	37.2	19
20.32	7.367	36.8	19
20.34	7.292	35	19
